,favourites_count,followers_count,friends_count,listed_count,retweet_count,statuses_count,text_length
9304,1946,63,185,2,14,2501,144
9305,84184,2324,4564,74,0,77152,62
9306,1441,69,117,3,41,3475,140
9307,353,813,1397,17,0,36214,144
9308,4022,271,356,8,6,6616,140
9309,30605,117,144,10,21,16698,132
9310,1673,213,256,3,42,2251,140
9311,146994,719,1216,91,0,98327,97
9312,3846,610,96,4,43,4665,152
9313,8993,937,35,32,0,16153,70
9314,503,47,102,1,0,3049,112
9315,46,16,41,1,0,5152,106
9316,8039,228,415,15,1,9642,140
9317,252001,1613,1359,103,43,103816,152
9318,100120,1455,1817,38,5,45034,140
9319,138370,19102,2103,287,48,151683,140
9320,1526,726,1579,9,23,5162,140
9321,30602,636,837,19,11,19422,140
9322,11504,588,672,8,20,5196,118
9323,32456,358,854,31,146,37039,140
9324,23,65,106,1,1,1271,136
9325,3968,286,1079,10,14,12125,140
9326,8418,992,1062,24,78,10362,144
9327,4608,1689,1726,10,48,6458,140
9328,54207,1239,497,45,42,108570,140
9329,54,313,334,1,48,5876,140
9330,9583,370,430,7,0,7549,77
9331,179698,2767,1269,109,48,141941,140
9332,70548,930,619,67,106,120789,140
9333,807,70,84,8,0,3553,137
9334,12380,884,266,24,21,8290,132
9335,6033,1416,876,21,4,26275,94
9336,252001,1613,1359,103,3,103816,119
9337,10267,176,159,5,0,11439,45
9338,55331,721,893,24,21,32280,132
9339,29282,738,1060,64,0,28792,116
9340,2200,180,192,1,48,3102,140
9341,1240,27,74,0,48,2347,140
9342,2478,422,887,6,1,4101,140
9343,4608,1689,1726,10,0,6458,57
9344,4888,715,255,42,55,37716,140
9345,3353,46,57,6,611,3569,140
9346,56684,690,1720,10,0,11118,65
9347,147,70,69,3,0,5319,134
9348,75824,1767,1796,91,1,73397,140
9349,0,17,871,0,0,415,69
9350,6410,113,261,16,48,12677,140
9351,548,171,382,0,0,611,121
9352,2478,422,887,6,48,4101,140
9353,62395,283,226,11,55,5597,140
9354,2201,1310,1593,13,1,5631,140
9355,39153,604,1119,23,3,31251,135
9356,2618,583,1202,10,419,4284,133
9357,6672,1480,1885,43,251,9370,140
9358,463,652,886,12,2,3969,140
9359,29282,738,1060,64,0,28792,80
9360,802,107,373,5,0,5004,115
9361,2201,1310,1593,13,1,5631,136
9362,1077,295,606,3,22,2861,144
9363,570,75,97,1,0,3548,124
9364,2997,302,845,10,48,6554,140
9365,136760,587,309,68,42,92104,140
9366,136760,587,309,68,38,92104,140
9367,157164,4679,419,91,6,66303,140
9368,1229,113,168,5,116,3669,137
9369,30262,808,1561,34,0,58920,135
9370,136760,587,309,68,58,92104,134
9371,16001,1950,1874,20,2,15474,140
9372,100120,1455,1817,38,51,45034,66
9373,112,790,54,3,36,440,118
9374,2201,1310,1593,13,48,5631,140
9375,58,21,100,1,41,176,140
9376,137564,1894,2586,24,0,40597,99
9377,90,101,284,0,0,730,128
9378,54207,1239,497,45,21,108570,139
9379,3353,46,57,6,351,3569,144
9380,32456,358,854,31,2,37039,140
9381,146994,719,1216,91,32,98327,140
9382,146994,719,1216,91,48,98327,140
9383,11476,1331,1467,11,0,14561,129
9384,329,109,146,0,1,850,130
9385,4115,108,52,2,36,13402,138
9386,33904,260,102,43,36,193459,138
9387,30262,808,1561,34,5,58920,116
9388,39153,604,1119,23,2,31251,139
9389,6410,113,261,16,42,12677,140
9390,10267,176,159,5,0,11439,81
9391,31643,540,749,24,2,59338,139
9392,2478,422,887,6,0,4101,67
9393,490875,2384,981,33,906,127122,139
9394,476,556,1069,16,638,4021,129
9395,399,1487,1580,89,0,47385,148
9396,40418,1370,1946,53,72,49508,115
9397,5702,750,1011,48,0,30113,34
9398,922,303,517,11,18,7118,118
9399,231317,6951,5089,140,116,132056,137
9400,4296,173,170,4,139,7508,140
9401,67,22,102,2,34,108,109
9402,679,171,44,17,42,7537,140
9403,16705,805,1511,12,58,16455,130
9404,41598,1145,1149,26,21,20430,139
9405,2317,147,221,3,56,4498,136
9406,2201,1310,1593,13,1,5631,129
9407,1673,213,256,3,1,2251,140
9408,9124,27265,1848,629,36,160159,138
9409,402,161,260,2,18,1027,135
9410,6672,1480,1885,43,0,9370,130
9411,10532,862,798,32,4,40558,140
9412,19905,225,73,27,0,19952,81
9413,623,107,217,1,1,1207,129
9414,10514,683,262,5,2,44387,140
9415,26665,1490,3037,30,419,15992,133
9416,16705,805,1511,12,251,16455,140
9417,46843,849,467,66,2,103238,140
9418,16705,805,1511,12,62,16455,140
9419,54,313,334,1,0,5876,139
9420,147,70,69,3,0,5319,139
9421,8157,185,551,16,36,8695,138
9422,28284,1644,2428,32,251,63599,140
9423,0,1406,173,76,0,448289,74
9424,54,313,334,1,0,5876,84
9425,69,966,1043,4,135,601,140
9426,7906,324,393,13,36,18371,138
9427,4533,515,1143,9,2,5267,83
9428,12399,573,502,37,0,23295,68
9429,5190,316,695,4,55,6023,140
9430,16192,877,569,33,4,21328,88
9431,327,92,82,0,48,150,140
9432,1849,1511,1569,78,10,15704,134
9433,69185,258,70,10,298,26978,140
9434,10641,4382,162,26,906,29495,139
9435,60853,550,236,39,3,42263,140
9436,10532,862,798,32,3,40558,140
9437,23842,152,298,22,15,25374,134
9438,327,92,82,0,42,150,140
9439,28284,1644,2428,32,21,63599,139
9440,46,16,41,1,0,5152,140
9441,10532,862,798,32,2,40558,140
9442,548,171,382,0,39,611,140
9443,10143,414,469,7,79,7696,126
9444,25853,1144,1100,19,116,11165,137
9445,0,37,1780,2,0,309,79
9446,5702,750,1011,48,0,30113,52
9447,57903,681,2371,17,116,61676,137
9448,6672,1480,1885,43,0,9370,136
9449,321,72,94,1,0,1246,57
9450,39983,1556,1378,116,69,81522,140
9451,15524,1110,301,8,1,16739,117
9452,1465,923,1448,10,18,5506,135
9453,5784,162,401,7,36,28787,138
9454,298,48,97,4,0,1440,136
9455,90,101,284,0,41,730,140
9456,191717,1701,1202,141,18,174142,135
9457,3,15,0,1,1,2341,96
9458,5190,316,695,4,79,6023,126
9459,2224,201,311,8,116,6588,137
9460,30383,57,116,4,36,17638,138
9461,136760,587,309,68,43,92104,152
9462,623,107,217,1,0,1207,122
9463,16705,805,1511,12,351,16455,144
9464,570,75,97,1,0,3548,118
9465,3968,286,1079,10,198,12125,76
9466,30602,636,837,19,116,19422,137
9467,70548,930,619,67,116,120789,137
9468,16705,805,1511,12,205,16455,140
9469,57903,681,2371,17,14,61676,144
9470,37791,1075,2031,41,41,41681,140
9471,191717,1701,1202,141,1,174142,42
9472,1695,5662,5716,25,0,109431,123
9473,22924,3339,3365,27,79,15694,126
9474,169634,1407,789,127,48,120865,140
9475,2224,201,311,8,251,6588,140
9476,16705,805,1511,12,419,16455,133
9477,737490,2974,123,519,906,614334,139
9478,115594,1833,1495,57,0,80337,129
9479,6737,1235,3461,38,20,13587,118
9480,23,65,106,1,0,1271,138
9481,77088,662,817,24,58,54795,134
9482,136760,587,309,68,102,92104,140
9483,3353,46,57,6,54,3569,140
9484,65354,1073,948,76,0,60457,140
9485,321,72,94,1,18,1246,135
9486,18467,451,322,36,48,26797,140
9487,240,72,116,9,1,7823,85
9488,3968,286,1079,10,20,12125,118
9489,231317,6951,5089,140,42,132056,140
9490,54052,197,510,18,115,33330,144
9491,807,70,84,8,0,3553,137
9492,904,2539,2475,190,906,73602,139
9493,16001,1950,1874,20,0,15474,69
9494,79255,110875,2090,1567,906,106529,139
9495,11476,1331,1467,11,0,14561,137
9496,5702,750,1011,48,0,30113,129
9497,147,70,69,3,0,5319,93
9498,136760,587,309,68,15,92104,140
9499,23523,880,1895,38,0,19278,135
9500,7672,524,1034,20,0,11354,131
9501,1863,304,628,2,48,3010,140
9502,105455,2472,1968,126,51,157014,66
9503,321,72,94,1,1,1246,61
9504,8039,228,415,15,1,9642,140
9505,2043,261,448,14,14,10308,140
9506,2201,1310,1593,13,0,5631,135
9507,921,371,590,4,20,2546,118
9508,8039,228,415,15,1,9642,140
9509,19890,536,917,16,20,9159,118
9510,100120,1455,1817,38,23,45034,140
9511,32778,330,465,43,1,12389,140
9512,329,109,146,0,1,850,127
9513,1371,523,773,10,48,11736,140
9514,212533,736,333,95,13,156643,120
9515,46,16,41,1,0,5152,121
9516,12079,907,2235,14,0,23995,136
9517,1183,734,277,28,906,7085,139
9518,5702,750,1011,48,0,30113,129
9519,18948,363,354,23,174,20979,140
9520,90,101,284,0,135,730,140
9521,1124,309,681,4,1,2961,134
9522,239982,521,171,11,1,6407,98
9523,895,113,188,2,51,2312,66
9524,6737,1235,3461,38,251,13587,140
9525,570,75,97,1,1,3548,130
9526,399,1487,1580,89,0,47385,136
9527,459,249,655,3,1,887,140
9528,3,15,0,1,0,2341,119
9529,23854,390,971,24,48,13723,140
9530,100120,1455,1817,38,19,45034,140
9531,89212,614,619,75,13,109612,92
9532,34667,9187,1007,332,906,138330,139
9533,2317,147,221,3,1,4498,130
9534,4486,195,357,12,58,10960,134
9535,33927,248,1077,17,906,19169,139
9536,6410,113,261,16,251,12677,140
9537,89212,614,619,75,23,109612,98
9538,28284,1644,2428,32,51,63599,66
9539,4492,810,1512,6,0,12170,82
9540,4057,91,99,4,1,4521,65
9541,105455,2472,1968,126,5,157014,136
9542,623,107,217,1,20,1207,118
9543,3,15,0,1,0,2341,126
9544,136760,587,309,68,79,92104,126
9545,6903,904,357,21,14,17800,84
9546,212533,736,333,95,90,156643,140
9547,417,194,399,1,209,1298,98
9548,5190,316,695,4,146,6023,140
9549,6470,178,317,4,247,5479,139
9550,1155,126,291,4,1,2347,103
9551,11988,444,1883,8,5,12218,136
9552,11538,288,368,17,906,35953,139
9553,6387,2156,1680,157,2,140685,140
9554,12064,738,236,22,906,77556,139
9555,4480,79,163,0,87,23029,97
9556,5702,750,1011,48,0,30113,130
9557,89212,614,619,75,906,109612,139
9558,922,353,1481,3,26,3264,139
9559,23881,591,1535,23,906,50888,139
9560,137564,1894,2586,24,0,40597,126
9561,23522,474,2410,10,906,20694,139
9562,46962,511,536,52,90,58877,140
9563,5568,3028,2782,289,2,181533,87
9564,9425,333,1187,6,48,5803,140
9565,6882,586,502,17,20,44730,118
9566,2201,1310,1593,13,5,5631,136
9567,22642,40,246,1,906,1562,139
9568,16001,1950,1874,20,19,15474,140
9569,1592,156,390,9,5,4892,81
9570,2618,583,1202,10,0,4284,128
9571,39983,1556,1378,116,1,81521,50
9572,6033,1416,876,21,26,26275,140
9573,2774,680,564,14,128,1525,140
9574,4131,1001,645,72,0,20591,58
9575,19782,352,288,45,906,93601,139
9576,807,70,84,8,0,3553,137
9577,100120,1455,1817,38,15,45034,97
9578,9216,644,2349,65,48,7065,140
9579,11572,161,106,3,58,10625,134
9580,23,65,106,1,1,1271,143
9581,570,75,97,1,0,3548,129
9582,1427,27552,1802,914,16,172672,138
9583,6918,200,388,4,419,8958,133
9584,252001,1613,1359,103,32,103816,140
9585,459,248,655,3,1,887,140
9586,1299,1862,2192,171,115,25548,144
9587,24190,1622,491,33,239,56349,49
9588,39983,1556,1378,116,18,81521,140
9589,2224,201,311,8,1,6588,109
9590,2201,1310,1593,13,42,5631,140
9591,3654,1096,1813,8,6,6287,140
9592,12943,88,564,2,249,2926,49
9593,30388,329,687,37,180,33576,140
9594,55331,721,893,24,0,32280,137
9595,7654,903,1526,4,0,9421,126
9596,2567,154,354,1,2,2985,101
9597,75824,1767,1796,91,16,73397,123
9598,136760,587,309,68,20,92104,118
9599,7835,335,3260,13,1,3721,128
9600,59351,594,631,28,4,42560,140
9601,8794,545,323,4,611,36190,140
9602,11476,1331,1467,11,0,14561,138
9603,54165,1408,1254,46,1,53319,99
9604,30602,636,837,19,18,19422,135
9605,19905,225,73,27,1,19952,140
9606,3758,256,185,20,115,4672,144
9607,252001,1613,1359,103,11,103816,140
9608,2317,147,221,3,2,4498,140
9609,198884,885,745,87,90,193595,140
9610,16909,945,548,18,4,13296,88
9611,1077,295,606,3,64,2861,110
9612,1196,406,306,33,0,8520,112
9613,53148,2956,602,139,4,84867,84
9614,46,16,41,1,0,5152,85
9615,342,25,42,0,1,2678,137
9616,39983,1556,1378,116,102,81521,140
9617,726,73,107,0,5,1557,136
9618,22303,813,758,8,14,10040,84
9619,106639,713,740,122,48,82036,140
9620,18948,363,354,23,2,20979,140
9621,5702,750,1011,48,0,30113,98
9622,22955,316,84,7,0,11354,134
9623,252001,1613,1359,103,41,103816,140
9624,18948,363,354,23,21,20979,132
9625,10532,862,798,32,102,40558,140
9626,252001,1613,1359,103,3,103816,118
9627,10532,862,798,32,0,40558,140
9628,252001,1613,1359,103,351,103816,144
9629,59351,594,631,28,6,42560,140
9630,15404,4376,2416,55,18,26272,140
9631,44,724,55,5,17,2115,115
9632,29282,738,1060,64,0,28792,43
9633,402,161,260,2,2,1027,125
9634,227,4887,306,172,906,20658,139
9635,19905,225,73,27,1,19952,140
9636,30262,808,1561,34,0,58920,129
9637,2224,201,311,8,4,6588,84
9638,4043,315,662,7,1,3552,139
9639,45757,716,2402,13,906,12100,139
9640,2200,180,192,1,1,3102,140
9641,59351,594,631,28,23,42560,140
9642,7720,112,224,12,0,26345,140
9643,1166,96,125,3,1,3380,138
9644,27930,228,624,7,64,8804,110
9645,7672,524,1034,20,72,11354,115
9646,191717,1701,1202,141,15,174142,140
9647,2199,496,3328,5,0,6546,94
9648,2567,154,354,1,2,2985,140
9649,5568,3028,2782,289,0,181533,105
9650,18948,363,354,23,41,20979,140
9651,15524,1110,301,8,1,16739,138
9652,4334,3153,2793,108,906,9877,139
9653,417,194,399,1,224,1298,140
9654,1032,76570,2024,1781,906,106504,139
9655,19111,2210,549,86,906,85991,139
9656,15684,298,737,32,115,10675,144
9657,523784,3995,2479,303,48,499699,140
9658,174,169,254,3,1,1796,121
9659,19916,9749,3301,241,15,31869,140
9660,16705,805,1511,12,0,16455,133
9661,100120,1455,1817,38,35,45034,136
9662,2169,1965,3293,599,0,38971,96
9663,402,161,260,2,5,1027,98
9664,64,4159,116,91,0,103603,138
9665,542,45,98,0,275,297,100
9666,10532,862,798,32,15,40558,140
9667,24500,82150,6558,903,16,359739,138
9668,224,907,2008,85,906,26287,139
9669,8039,228,415,15,1,9642,140
9670,29282,738,1060,64,0,28792,46
9671,25291,419,538,28,5,22717,121
9672,534,63,92,2,0,4048,138
9673,1578,179,433,6,16,2937,138
9674,64,4159,116,91,0,103603,135
9675,19890,536,917,16,15,9159,140
9676,8402,403,457,17,12,7803,140
9677,19905,225,73,27,3,19952,140
9678,2997,302,845,10,64,6554,110
9679,105455,2472,1968,126,15,157014,140
9680,217535,984,2336,80,906,118554,139
9681,532,104,217,9,262,4338,140
9682,30262,808,1561,34,0,58920,131
9683,1776,97,183,6,6,1321,121
9684,44,724,55,5,0,2115,93
9685,417,194,399,1,43,1298,152
9686,26165,136385,700,351,51,30995,66
9687,66603,1699,157,208,906,64983,139
9688,143299,3036,2249,92,1,93989,116
9689,39790,1144,1819,64,15,39657,140
9690,538,620,750,13,2,4161,127
9691,0,0,19,0,151,128,130
9692,2806,563,527,20,0,12630,80
9693,28597,1165,1148,16,0,20986,139
9694,5568,3028,2782,289,0,181533,89
9695,18928,755,767,41,6,13845,140
9696,2176,214,672,7,1,5205,61
9697,48883,426,1748,20,25,27054,140
9698,2652,337,167,88,205,198835,95
9699,1124,309,681,4,1,2961,111
9700,29282,738,1060,64,1,28792,105
9701,3509,2335,22,21,2,7640,140
9702,54207,1239,497,45,2,108570,140
9703,1444,10465,1070,182,0,9381,135
9704,5190,316,695,4,198,6023,76
9705,7471,387,460,22,2,10614,103
9706,22924,3339,3365,27,0,15694,140
9707,62847,2435,1561,86,1,73628,58
9708,5702,750,1011,48,0,30113,121
9709,45757,716,2402,13,207,12100,110
9710,1,2399,254,121,48,91300,140
9711,54207,1239,497,45,6,108570,140
9712,1495,232,133,7,1,5450,139
9713,18948,363,354,23,11,20979,140
9714,1326,358,84,5,251,2048,140
9715,46,16,41,1,0,5152,95
9716,55331,721,893,24,10,32280,130
9717,5190,316,695,4,72,6023,115
9718,274,65,132,1,1,345,92
9719,53148,2956,602,139,9,84867,137
9720,1371,523,773,10,10,11736,140
9721,1578,179,433,6,2,2937,140
9722,1572,84,328,5,0,1132,62
9723,398,284,226,7,0,32936,57
9724,1465,923,1448,10,6,5506,140
9725,11476,1331,1467,11,0,14561,136
9726,18430,872,816,38,0,40563,125
9727,5190,316,695,4,145,6023,139
9728,45757,716,2402,13,124,12100,86
9729,2346,193,50,18,0,14605,140
9730,2176,214,672,7,216,5205,140
9731,5568,3028,2782,289,1,181533,95
9732,8124,692,1914,9,6,11609,121
9733,15633,2108,2126,69,1,62394,136
9734,22380,440,1266,13,0,16503,138
9735,8402,403,457,17,135,7803,140
9736,2196,137,258,2,9,9860,140
9737,548,171,382,0,96,611,140
9738,18948,363,354,23,42,20979,140
9739,22380,440,1266,13,0,16503,140
9740,688,52,86,3,906,3707,139
9741,5190,316,695,4,28,6023,140
9742,39790,1144,1819,64,3,39657,140
9743,15662,843,789,26,251,16205,140
9744,54207,1239,497,45,194,108570,105
9745,66,221,300,1,21,639,132
9746,7199,126,280,6,0,8080,99
9747,9338,894,404,35,96,43585,140
9748,49,1,9,0,2,223,123
9749,19905,225,73,27,1,19952,108
9750,2675,639,849,13,7,7751,140
9751,10532,862,798,32,0,40558,86
9752,2176,214,672,7,6,5205,140
9753,0,120,0,8,0,13825,140
9754,19192,692,1096,17,1463,38891,140
9755,807,288,1118,3,6,4057,140
9756,14049,189,40,15,251,25788,140
9757,1495,232,133,7,1,5450,130
9758,16705,805,1511,12,16,16455,138
9759,2077,268,446,8,1,4651,109
9760,1695,5663,5717,25,0,109431,106
9761,10532,862,798,32,0,40558,125
9762,21073,1012,707,19,42,29186,140
9763,100120,1455,1817,38,15,45034,140
9764,895,113,188,2,0,2312,88
9765,22380,440,1266,13,0,16503,139
9766,19905,225,73,27,1,19952,120
9767,100120,1455,1817,38,102,45034,140
9768,76336,4105,813,142,42,116754,140
9769,6555,529,1263,11,2,17776,140
9770,46,16,41,1,0,5152,103
9771,62847,2435,1561,86,2,73628,140
9772,147,70,69,3,0,5319,137
9773,2201,1310,1593,13,0,5631,133
9774,14923,457,266,35,16,20543,138
9775,10532,862,798,32,1,40558,95
9776,5190,316,695,4,63,6023,140
9777,62847,2435,1561,86,7,73628,140
9778,1776,97,183,6,1,1321,120
9779,66,221,300,1,41,639,140
9780,480,245,376,5,1,3888,133
9781,18948,363,354,23,4,20979,84
9782,14756,623,679,34,0,48915,140
9783,16705,805,1511,12,5,16455,98
9784,1177,176,171,3,0,8698,48
9785,5702,750,1011,48,0,30113,130
9786,19905,225,73,27,1,19952,133
9787,27930,228,624,7,28,8804,140
9788,4544,629,495,22,1,85766,96
9789,66,221,300,1,135,639,140
9790,463,652,886,12,1,3969,140
9791,31958,466,428,47,20,74852,139
9792,62847,2435,1561,86,20,73628,118
9793,13782,914,187,21,20,45341,118
9794,57812,2027,1446,69,906,177826,139
9795,2224,201,311,8,15,6588,140
9796,239982,521,171,11,5,6407,98
9797,23,65,106,1,0,1271,144
9798,239982,521,171,11,99,6407,140
9799,85137,1231,3067,107,52,45215,140
9800,22380,440,1266,13,0,16503,122
9801,239982,521,171,11,135,6407,140
9802,2201,1310,1593,13,0,5631,102
9803,101,529,480,43,906,93303,139
9804,20947,719,649,14,906,37737,139
9805,46,16,41,1,0,5152,139
9806,1495,232,133,7,1,5450,140
9807,5190,316,695,4,83,6023,140
9808,46,16,41,1,0,5152,104
9809,1444,10465,1070,182,0,9381,140
9810,402,161,260,2,10,1027,140
9811,5308,474,483,23,906,3964,139
9812,7471,387,460,22,0,10614,139
9813,1124,309,681,4,2,2961,140
9814,7053,564,946,8,116,21040,137
9815,2478,422,887,6,2,4101,127
9816,2304,127,137,6,0,11156,80
9817,9514,170,265,12,906,37036,139
9818,100120,1455,1817,38,58,45034,134
9819,70036,515,496,49,48,42801,140
9820,76336,4105,813,142,40,116754,67
9821,100120,1455,1817,38,38,45034,140
9822,19905,225,73,27,6,19952,140
9823,1526,726,1579,9,102,5162,144
9824,3353,46,57,6,419,3569,133
9825,70036,515,496,49,18,42801,135
9826,2567,154,354,1,0,2985,91
9827,29282,738,1060,64,0,28792,46
9828,5702,750,1011,48,0,30113,138
9829,29282,738,1060,64,0,28792,43
9830,5568,3028,2782,289,0,181533,121
9831,3817,173,198,3,10,2016,140
9832,0,89,171,2,1,87,122
9833,1776,97,183,6,9,1321,140
9834,90898,169,113,4,906,42249,139
9835,3353,46,57,6,38,3569,140
9836,928,63,408,2,906,3648,139
9837,2978,18334,1529,90,9,18110,140
9838,18948,363,354,23,1,20979,140
9839,1673,213,256,3,1,2251,132
9840,46,16,41,1,0,5152,137
9841,90,126,180,1,0,290,78
9842,2201,1310,1593,13,3,5631,137
9843,1625,78,414,4,0,4570,100
9844,7654,903,1526,4,1,9421,138
9845,3093,853,868,9,84,7686,94
9846,239982,521,171,11,32,6407,140
9847,59351,594,631,28,84,42560,94
9848,23,65,106,1,1,1271,137
9849,6177,367,332,16,0,21254,143
9850,11476,1331,1467,11,0,14561,116
9851,7053,564,946,8,0,21040,128
9852,0,22,0,1,0,4507,16
9853,4308,627,765,9,1,6793,140
9854,76336,4105,813,142,180,116754,140
9855,1526,726,1579,9,200,5162,140
9856,28496,969,645,26,1,18441,138
9857,115597,1833,1495,57,0,80338,137
9858,860,80,672,5,52,1769,132
9859,1946,63,185,2,16,2501,138
9860,1526,726,1579,9,42,5162,127
9861,115040,7338,2584,210,1,117194,140
9862,64845,134,411,26,48,59043,140
9863,100120,1455,1817,38,41,45034,140
9864,1465,923,1448,10,0,5506,103
9865,29282,738,1060,64,1,28792,140
9866,1099,95,1066,2,31,1196,144
9867,329,109,146,0,0,850,137
9868,2848,115,165,2,80,632,97
9869,71468,2129,1987,133,6,87536,140
9870,16705,805,1511,12,28,16455,140
9871,7654,903,1526,4,2,9421,140
9872,4838,202,532,4,251,5791,140
9873,4480,79,163,0,906,23029,139
9874,6612,9201,1452,95,906,48455,139
9875,32456,358,854,31,32,37039,111
9876,66,221,300,1,61,639,140
9877,658,271,754,25,419,37937,133
9878,318,34,206,2,205,1063,140
9879,8782,77,428,5,251,5739,140
9880,538,114,768,9,249,9722,49
9881,538,114,768,9,151,9722,130
9882,82532,37230,1002,733,906,209411,139
9883,5702,750,1011,48,0,30113,63
9884,46,16,41,1,0,5152,48
9885,1495,232,133,7,3,5450,140
9886,10532,862,798,32,48,40558,140
9887,7553,312,372,12,5,6318,98
9888,6737,1235,3461,38,55,13587,140
9889,23844,152,298,22,32,25374,111
9890,2463,2198,1744,149,906,24185,139
9891,191717,1701,1202,141,8,174142,61
9892,2224,201,311,8,0,6588,140
9893,5855,381,631,13,9,9106,140
9894,5702,750,1011,48,0,30113,139
9895,329,109,146,0,1,850,140
9896,1939,35,238,0,906,2328,139
9897,82,180,98,26,906,91001,139
9898,7053,564,946,8,41,21040,140
9899,57,13,44,1,0,1393,89
9900,46,16,41,1,0,5152,99
9901,538,114,768,9,124,9722,86
9902,15662,843,789,26,2,16205,135
9903,14491,405,947,9,41,13559,140
9904,62847,2435,1561,86,3,73628,95
9905,4705,1428,1362,11,19,6050,140
9906,32456,358,854,31,251,37039,140
9907,252001,1613,1359,103,16,103816,138
9908,2304,127,137,6,0,11156,51
9909,1695,5663,5717,25,1,109431,111
9910,402,161,260,2,3,1027,140
9911,239,4,8,2,0,592,103
9912,8039,228,415,15,10,9642,140
9913,402,161,260,2,8,1027,80
9914,57903,681,2371,17,4,61676,140
9915,239,4,8,2,1,592,107
9916,2567,154,354,1,0,2985,131
9917,12079,907,2235,14,1,23995,117
9918,534,63,92,2,0,4048,112
9919,147,70,69,3,0,5319,129
9920,16778,1014,1643,32,1066,13646,148
9921,30262,808,1561,34,0,58920,118
9922,807,70,84,8,0,3553,128
9923,548,171,382,0,0,611,139
9924,1371,523,773,10,4,11736,140
9925,2201,1310,1593,13,4,5631,137
9926,549,651,402,47,1,1440,140
9927,46,16,41,1,0,5152,74
9928,4974,179,157,16,0,12403,69
9929,2056,487,100,31,906,19760,139
9930,5702,750,1011,48,0,30113,138
9931,1389,791,1513,1,251,1190,140
